y	distance_to_prime	q0	q1	q2	q3	q4	q5	q6	q7
1.8635960175306479	0.082314131524665615	7.4295095728071009e-14	-1.646441654886543e-11	1.7457156749325022e-09	-1.1738986428868321e-07	5.410112736465324e-06	-0.00015870528963578799	0.002329534766231536	-0.017755953730406088
1.8736153509582318	0.072294798097081475	4.434535439222686e-14	-1.0137613229181343e-11	1.1104133146351733e-09	-7.7290292255233539e-08	3.6965493927089032e-06	-0.00011292292265714426	0.0017341388538166475	-0.013903910085007583
1.883634684385816	0.062275464669497356	2.6246260208836779e-14	-6.1901746918012087e-12	7.0050458553168281e-10	-5.0473142085099584e-08	2.5051462071675575e-06	-7.9686888104144041e-05	0.0012800038894349472	-0.010790649322851537
1.8936540178134003	0.052256131241913223	1.540059226703296e-14	-3.7477365615984612e-12	4.3820317515177418e-10	-3.2686024250171115e-08	1.6836209934519589e-06	-5.5762027834696027e-05	0.00093668236838327374	-0.0082990971741612775
1.9036733512409842	0.042236797814329097	8.957249777611798e-15	-2.2493268764452472e-12	2.7176818874483044e-10	-2.0987122038296534e-08	1.1219046995225018e-06	-3.86872070719122e-05	0.00067946164368800689	-0.0063246710757995234
1.9136926846685685	0.032217464386744971	5.1628897409930597e-15	-1.3380396291901832e-12	1.6706973998286503e-10	-1.3358342984410707e-08	7.4112405200072569e-07	-2.6607294082748074e-05	0.00048849928351940271	-0.004775471539315357
1.9237120180961527	0.022198130959160841	2.9485090107134048e-15	-7.8873434865259962e-13	1.0178589209236737e-10	-8.4271001936625777e-09	4.8525406361600921e-07	-1.8136897770194175e-05	0.00034803344385387079	-0.0035719830732969713
1.9337313515237367	0.012178797531576715	1.6680566456915306e-15	-4.6062467908246669e-13	6.1443988019026639e-11	-5.267972063649269e-09	3.148529512828126e-07	-1.2251115805946259e-05	0.00024567699420482037	-0.002646409698983024
1.9437506849513209	0.0021594641039925861	9.3459124433794221e-16	-2.6645523364112917e-13	3.674356803163958e-11	-3.2625647462212936e-09	2.0240463411456614e-07	-8.1989227598909114e-06	0.00017179853931462345	-0.0019417582232410858
1.9537700183789048	0.0078598693235915409	5.1848408722808236e-16	-1.5263857424535105e-13	2.1761959968598587e-11	-2.0013931181114913e-09	1.2888953074883536e-07	-5.4352715422448414e-06	0.00011898915469568524	-0.0014107675123105168
1.9637893518064891	0.017879202751175671	2.8473993456740187e-16	-8.6569715295666189e-14	1.2762342477255409e-11	-1.2158132390700996e-09	8.1284212998838156e-08	-3.5684551688354204e-06	8.1610495279970221e-05	-0.0010147655524434104
1.9738086852340733	0.027898536178759797	1.5475793813428129e-16	-4.8598629168232486e-14	7.4092725944991006e-12	-7.3124406088503966e-10	5.0756218824958678e-08	-2.3197506821495016e-06	5.5417803734791979e-05	-0.00072251935834884661
1.9838280186616573	0.037917869606343926	8.3221819922636379e-17	-2.699783339260165e-14	4.2572242824101121e-12	-4.3532604499803022e-10	3.1373717446986452e-08	-1.4928220351893459e-06	3.7250077857796806e-05	-0.00050912679522453178
1.9938473520892415	0.047937203033928052	4.4267480333775622e-17	-1.4837706386700237e-14	2.420315164433775e-12	-2.5645744796408386e-10	1.9192491645958216e-08	-9.5077964277567171e-07	2.4779088782082283e-05	-0.00035498483797971755
2.0038666855168255	0.057956536461512179	2.3284908440065813e-17	-8.0652720158249961e-15	1.3611181093148553e-12	-1.4946909277025926e-10	1.1616518185299365e-08	-5.9917254160362727e-07	1.63089128092221e-05	-0.00024485616506914222
2.0138860189444099	0.0655555227354261	1.2108215660348443e-17	-4.3347305568566631e-15	7.5696779052860861e-13	-8.6159899078131955e-11	6.9548173409482765e-09	-3.7352061586625189e-07	1.0618002286154951e-05	-0.00016704550761898073
2.0239053523719939	0.055536189307841974	6.2225729954980821e-18	-2.3028583243791361e-15	4.1618911701042151e-13	-4.9108185693617237e-11	4.1175753066083777e-09	-2.3027853462372772e-07	6.8364463915637035e-06	-0.00011268889048434547
2.0339246857995779	0.045516855880257841	3.1594153486480582e-18	-1.2089266161163854e-15	2.261540208282256e-13	-2.7667465065709296e-11	2.4100114731909834e-09	-1.4036179455321243e-07	4.3518535865054785e-06	-7.5152707199436478e-05
2.0439440192271623	0.035497522452673715	1.584334420822723e-18	-6.2693119969036686e-16	1.2141738787585285e-13	-1.5403441189368017e-11	1.3940824839219171e-09	-8.4562107811112521e-08	2.7381382446257006e-06	-4.9535259101395774e-05
2.0539633526547463	0.025478189025089588	7.8440517165226562e-19	-3.2105565221471469e-16	6.4383846118769258e-14	-8.4714759830002104e-12	7.967347010876649e-10	-5.0338830137297348e-08	1.7023499186279064e-06	-3.2260691041568308e-05
2.0639826860823303	0.015458855597505459	3.8329275946710618e-19	-1.6230344625226999e-16	3.3708719323488172e-14	-4.600943551753509e-12	4.4973081098355414e-10	-2.960013063724505e-08	1.0454989591506867e-06	-2.0753874638404297e-05
2.0740020195099143	0.0054395221699213318	1.847791984611884e-19	-8.0965760976976571e-17	1.74188569266833e-14	-2.4667653035859246e-12	2.5064333370987462e-10	-1.7187132891261533e-08	6.3407704777614556e-07	-1.3184427076549921e-05
2.0840213529374987	0.0045798112576627961	8.7848761597730749e-20	-3.98412371283636e-17	8.880640548081382e-15	-1.3050918010002696e-12	1.3786943330193544e-10	-9.8510277604250778e-09	3.7962905730142391e-07	-8.2684310751580975e-06
2.0940406863650827	0.014599144685246925	4.1171589582639121e-20	-1.9330594177543597e-17	4.4652238166869843e-15	-6.8111093774919538e-13	7.4821099329211965e-11	-5.5714643540841007e-09	2.2429710914522021e-07	-5.1172953213182535e-06
2.1040600197926667	0.024618478112831053	1.9012940140698076e-20	-9.2438500782119738e-18	2.2132721832969765e-15	-3.5049429684343199e-13	4.004534743800541e-11	-3.1081369024476268e-09	1.3072978145580172e-07	-3.1243605971836429e-06
2.1140793532202511	0.034637811540415182	8.6475092520278996e-21	-4.3547242104865094e-18	1.0810059129287462e-15	-1.7776406132396131e-13	2.1128595189724361e-11	-1.7096154087494441e-09	7.5135165268515367e-08	-1.8811541625160375e-06
2.1240986866478351	0.044657144967999308	3.8717992584976171e-21	-2.0200539990434941e-18	5.2002221421017827e-16	-8.8819973617163694e-14	1.0984715968080091e-11	-9.2678575437993432e-10	4.2564918921716899e-08	-1.1165041391147513e-06
2.1341180200754191	0.054676478395583435	1.7056631450901231e-21	-9.222385363799333e-19	2.4626596231776805e-16	-4.3699265859407763e-14	5.6247784065121584e-12	-4.9493475458647851e-10	2.3758133222967195e-08	-6.5296419725575617e-07
2.1441373535030035	0.053087223833216027	7.3892214520767186e-22	-4.1416457537683573e-19	1.1474979596082073e-16	-2.1160025094426095e-14	2.8353581676713352e-12	-2.6025456538223925e-10	1.3059488073406403e-08	-3.761155883692288e-07
2.1541566869305875	0.043067890405631901	3.1461699630637834e-22	-1.8285654835287668e-19	5.258092158615693e-17	-1.0078736324403684e-14	1.406280079573168e-12	-1.3468303924066476e-10	7.0661554961776482e-09	-2.1328226539253645e-07
2.1641760203581715	0.033048556978047768	1.3157776209731308e-22	-7.9323235761603746e-20	2.3680080554983912e-17	-4.7195410995094058e-15	6.8589791159664419e-13	-6.8558480653895407e-11	3.7614976972253595e-09	-1.1900792206460223e-07
2.1741953537857559	0.023029223550463641	5.401604270260485e-23	-3.3788730357666054e-20	1.0474949216448424e-17	-2.1713938065030775e-15	3.2879034205325198e-13	-3.4308277500761368e-11	1.9688962037782332e-09	-6.5306697706859559e-08
2.1842146872133399	0.013009890122879515	2.1752498269682331e-23	-1.4123342641848566e-20	4.548343726026929e-18	-9.8095266139312876e-16	1.5480437607746003e-13	-1.6868123124150454e-11	1.0127876108554887e-09	-3.522564188624182e-08
2.1942340206409239	0.0029905566952953869	8.5867588659388009e-24	-5.7888436481489564e-21	1.937262015386179e-18	-4.3484687301407825e-16	7.1543116981532164e-14	-8.1430851362760132e-12	5.116589499008032e-10	-1.8664759706628625e-08
2.2042533540685083	0.0070287767322887405	3.3200950714674838e-24	-2.3249284697051195e-21	8.0879594983158898e-19	-1.8901349759395987e-16	3.2431745939675953e-14	-3.8571973563603479e-12	2.5370265114749475e-10	-9.7089900850514447e-09
